IDCode,orig_order,item,group,response,response_time_sec,sex
70855,55,4465,choose_1,0,14.766,U
70855,56,4466,algebra,0,120.22,U
70855,57,4467,algebra,0,9.453,U
70855,58,108695,algebra,1,18.672,U
70855,59,4562,fill_in_1,0,200.564,U
70855,60,4560,fill_in_1,0,6.906,U
70855,61,4561,fill_in_1,0,49.391,U
70855,62,109445,fill_in_1,0,91.485,U
70855,63,109446,algebra,0,1.953,U
70855,64,109447,algebra,0,2.813,U
70855,65,109448,algebra,0,2.782,U
70855,66,109449,choose_1,0,2.906,U
70855,67,109450,choose_1,0,3.672,U
70855,68,109451,fill_in_1,0,13.406,U
70855,69,2716,algebra,0,102.095,U
70855,70,2713,algebra,0,3.719,U
70855,71,2714,algebra,0,3.797,U
70855,72,2715,algebra,0,4.234,U
70855,73,2201,fill_in_1,0,43.11,U
70855,74,2197,choose_1,1,2.375,U
70855,75,2198,choose_1,0,1.875,U
70855,76,2199,choose_1,0,9.344,U
70855,77,2200,fill_in_1,0,45.813,U
70855,78,109466,algebra,0,144.423,U
70855,79,4686,algebra,1,99.346,U
70855,80,964,algebra,1,178.269,U
70860,1,83312,choose_1,1,27.892,U
70860,2,83313,choose_1,1,15.173,U
70860,3,83317,choose_1,0,29.064,U
70860,4,83318,choose_1,0,16.141,U
70860,5,83319,choose_1,0,85.146,U
70860,6,83320,choose_1,1,12.564,U
70860,7,41536,choose_1,1,47.023,U
70860,8,41540,choose_1,0,50.556,U
70860,9,41542,choose_1,1,58.979,U
70860,10,83377,choose_1,1,77.06,U
70860,11,83378,choose_1,1,50.917,U
70860,12,120912,choose_1,0,101.318,U
70860,13,120913,choose_1,0,51.683,U
70860,14,120914,algebra,1,16.629,U
70860,15,120915,algebra,1,9.205,U
70860,16,120916,algebra,0,8.767,U
70860,17,120917,choose_1,1,17.097,U
70860,18,120918,choose_1,1,34.96,U
70860,19,118304,choose_1,1,9.113,U
70860,20,118318,choose_n,1,15.184,U
70860,21,118320,choose_n,0,14.569,U
70860,22,118321,choose_1,0,4.829,U
70860,23,118323,choose_n,0,23.076,U
70860,24,118324,choose_n,0,16.807,U
70860,25,118328,choose_1,0,2.877,U
70860,26,118330,choose_n,1,33.145,U
70860,27,118331,choose_n,0,4.894,U
70860,28,118333,choose_1,0,2.642,U
70860,29,118336,choose_n,0,10.042,U
70860,30,118337,choose_n,0,5.2,U
70860,31,118338,choose_1,0,2.53,U
70860,32,83312,choose_1,0,16.186,U
70860,33,83313,choose_1,0,7.336,U
70860,34,83317,choose_1,0,27.829,U
70860,35,83318,choose_1,0,5.306,U
70860,36,83319,choose_1,0,10.988,U
70860,37,83320,choose_1,1,12.159,U
70860,38,41536,choose_1,0,180.358,U
70860,39,41540,choose_1,0,10.719,U
70860,40,41542,choose_1,1,8.146,U
70860,41,83377,choose_1,1,18.174,U
70860,42,83378,choose_1,1,5.964,U
70860,43,120912,choose_1,1,16.794,U
70860,44,120913,choose_1,0,4.159,U
70860,45,120914,algebra,1,12.336,U
70860,46,120915,algebra,1,5.979,U
70860,47,120916,algebra,0,7.032,U
70860,48,120917,choose_1,0,32.869,U
70860,49,120918,choose_1,1,16.333,U
70861,1,83312,choose_1,1,99.572,U
70861,2,83313,choose_1,0,9.017,U
70861,3,83317,choose_1,0,73.96,U
70861,4,83318,choose_1,0,25.815,U
70861,5,83319,choose_1,0,9.735,U
70861,6,83320,choose_1,1,74.164,U
70861,7,41536,choose_1,1,112.22,U
70861,8,41540,choose_1,0,108.72,U
70861,9,41542,choose_1,1,103.035,U
70861,10,83377,choose_1,0,115.099,U
70861,11,83378,choose_1,1,22.255,U
70861,12,120912,choose_1,1,33.194,U
70861,13,120913,choose_1,1,30.693,U
70861,14,120914,algebra,1,9.064,U
70861,15,120915,algebra,1,70.404,U
70861,16,120916,algebra,1,2.719,U
70861,17,120917,choose_1,0,49.259,U
70861,18,120918,choose_1,1,45.993,U
70861,19,118304,choose_1,1,20.484,U
70861,20,118318,choose_n,1,33.062,U
70861,21,118320,choose_n,0,13.562,U
70861,22,118321,choose_1,0,3.438,U
70861,23,118323,choose_n,1,53.53,U
70861,24,118324,choose_n,0,13.562,U
70861,25,118328,choose_1,0,2.672,U
70861,26,118330,choose_n,1,31.484,U
70861,27,118331,choose_n,0,7.531,U
70861,28,118333,choose_1,0,2.265,U
70861,29,118336,choose_n,0,22.734,U
70861,30,118337,choose_n,0,11.078,U
70861,31,118338,choose_1,0,2.891,U
70861,32,83312,choose_1,0,10.094,U
70861,33,83313,choose_1,0,4,U
70861,34,83317,choose_1,0,11.89,U
70861,35,83318,choose_1,0,16.562,U
70861,36,83319,choose_1,0,10.5,U
70861,37,83320,choose_1,1,10.875,U
70861,38,41536,choose_1,1,17.296,U
70861,39,41540,choose_1,0,13.14,U
70862,1,83312,choose_1,0,23.869,U
70862,2,83313,choose_1,0,13.412,U
70862,3,83317,choose_1,1,47.684,U
70862,4,83318,choose_1,0,10.172,U
70862,5,83319,choose_1,0,14.093,U
70862,6,83320,choose_1,0,35.046,U
70862,7,41536,choose_1,0,29.937,U
70862,8,41540,choose_1,1,90.977,U
70862,9,41542,choose_1,0,138.566,U
70862,10,83377,choose_1,1,44.449,U
70862,11,83378,choose_1,1,23.026,U
70862,12,120912,choose_1,0,25.323,U
70862,13,120913,choose_1,1,81.03,U
70862,14,120914,algebra,0,13.81,U
70862,15,120915,algebra,1,9.639,U
70862,16,120916,algebra,1,26.026,U
70862,17,120917,choose_1,0,15.497,U
70862,18,120918,choose_1,0,48.303,U
70862,19,118304,choose_1,1,4.526,U
70862,20,118318,choose_n,0,71.875,U
70862,21,118320,choose_n,0,28.734,U
70862,22,118321,choose_1,0,4.965,U
70862,23,118323,choose_n,1,39.419,U
70862,24,118324,choose_n,0,25.125,U
70862,25,118328,choose_1,0,3.897,U
70862,26,118330,choose_n,1,17.353,U
70862,27,118331,choose_n,0,24.048,U
70862,28,118333,choose_1,0,26.139,U
70862,29,118336,choose_n,0,23.752,U
70862,30,118337,choose_n,0,4.853,U
70862,31,118338,choose_1,0,2.356,U
70862,32,83312,choose_1,1,23.933,U
70862,33,83313,choose_1,1,15.471,U
70862,34,83317,choose_1,0,47.863,U
70862,35,83318,choose_1,0,9.926,U
70862,36,83319,choose_1,0,21.997,U
70862,37,83320,choose_1,0,21.95,U
70862,38,41536,choose_1,0,19.163,U
70862,39,41540,choose_1,1,19.304,U
70862,40,41542,choose_1,1,28.605,U
70862,41,83377,choose_1,1,10.365,U
70862,42,83378,choose_1,1,11.195,U
70862,43,120912,choose_1,1,19.899,U
70862,44,120913,choose_1,0,34.745,U
70862,45,120914,algebra,1,21.424,U
70862,46,120915,algebra,1,3.68,U
70862,47,120916,algebra,1,2.271,U
70862,48,120917,choose_1,0,14.753,U
70862,49,120918,choose_1,1,22.944,U
70863,1,83312,choose_1,1,41.68,U
70863,2,83313,choose_1,0,16.535,U
70863,3,83317,choose_1,0,23.082,U
70863,4,83318,choose_1,1,40.038,U
70863,5,83319,choose_1,0,8.033,U
70863,6,83320,choose_1,0,26.88,U
70863,7,41536,choose_1,0,44.168,U
70863,8,41540,choose_1,0,34.229,U
70863,9,41542,choose_1,0,214.503,U
70863,10,83377,choose_1,1,17.24,U
70863,11,83378,choose_1,1,29.463,U
70863,12,120912,choose_1,1,57.8,U
70863,13,120913,choose_1,1,41.811,U
70863,14,120914,algebra,1,28.135,U
70863,15,120915,algebra,1,22.085,U
70863,16,120916,algebra,0,14.77,U
70863,17,120917,choose_1,0,16.693,U
70863,18,120918,choose_1,0,39.748,U
70863,19,118304,choose_1,1,9.622,U
70863,20,118318,choose_n,1,11.572,U
70863,21,118320,choose_n,0,29.022,U
70863,22,118321,choose_1,0,14.763,U
70863,23,118323,choose_n,0,92.993,U
70863,24,118324,choose_n,0,4.938,U
70863,25,118328,choose_1,0,3.219,U
70863,26,118330,choose_n,0,41.684,U
70863,27,118331,choose_n,0,3.265,U
70863,28,118333,choose_1,0,2.14,U
70863,29,118336,choose_n,1,102.861,U
70863,30,118337,choose_n,0,5.059,U
70863,31,118338,choose_1,0,2.015,U
70863,32,83312,choose_1,1,27.151,U
70863,33,83313,choose_1,1,7.104,U
70863,34,83317,choose_1,0,25.258,U
70863,35,83318,choose_1,1,94.318,U
70863,36,83319,choose_1,1,19.687,U
70863,37,83320,choose_1,0,41.346,U
70863,38,41536,choose_1,1,27.402,U
70863,39,41540,choose_1,0,13.067,U
70863,40,41542,choose_1,0,25.868,U
70863,41,83377,choose_1,1,67.486,U
70863,42,83378,choose_1,1,23.898,U
70863,43,120912,choose_1,1,11.448,U
70863,44,120913,choose_1,1,10.463,U
70863,45,120914,algebra,1,8.57,U
70863,46,120915,algebra,1,10.667,U
70863,47,120916,algebra,0,4.614,U
70863,48,120917,choose_1,0,7.851,U
70863,49,120918,choose_1,0,17.188,U
70864,1,83312,choose_1,0,129.649,U
70864,2,83313,choose_1,0,11.64,U
70864,3,83317,choose_1,0,59.496,U
70864,4,83318,choose_1,1,24.874,U
70864,5,83319,choose_1,1,19.764,U
70864,6,83320,choose_1,1,18.623,U
70864,7,41536,choose_1,1,112.46,U
70864,8,41540,choose_1,0,125.831,U
70864,9,41542,choose_1,1,31.965,U
70864,10,83377,choose_1,1,37.48,U
70864,11,83378,choose_1,1,11.983,U
70864,12,120912,choose_1,0,49.135,U
70864,13,120913,choose_1,1,53.104,U
70864,14,120914,algebra,1,17.108,U
70864,15,120915,algebra,1,5.234,U
70864,16,120916,algebra,0,86.475,U
70864,17,120917,choose_1,0,18.186,U
70864,18,120918,choose_1,1,43.12,U
70864,19,118304,choose_1,1,24.202,U
70864,20,118318,choose_n,1,43.529,U
70864,21,118320,choose_n,0,8.531,U
70864,22,118321,choose_1,0,5.953,U
70864,23,118323,choose_n,0,96.465,U
70864,24,118324,choose_n,0,21.991,U
70864,25,118328,choose_1,0,3.172,U
70864,26,118330,choose_n,0,7.783,U
70864,27,118331,choose_n,0,14.252,U
70864,28,118333,choose_1,0,2.485,U
70864,29,118336,choose_n,0,14.689,U
70864,30,118337,choose_n,0,2.375,U
70864,31,118338,choose_1,0,2.75,U
70864,32,83312,choose_1,0,17.892,U
70865,1,83312,choose_1,0,24.719,U
70865,2,83313,choose_1,1,40.125,U
70865,3,83317,choose_1,1,35.5,U
70865,4,83318,choose_1,0,60.422,U
70865,5,83319,choose_1,0,17.578,U
70865,6,83320,choose_1,1,49.86,U
70865,7,41536,choose_1,1,42.375,U
70865,8,41540,choose_1,1,53.234,U
70865,9,41542,choose_1,1,45.218,U
70865,10,83377,choose_1,1,34.687,U
70865,11,83378,choose_1,1,29.828,U
70865,12,120912,choose_1,1,48.75,U
70865,13,120913,choose_1,1,24.719,U
70865,14,120914,algebra,1,29.422,U
70865,15,120915,algebra,1,8.422,U
70865,16,120916,algebra,1,4.125,U
70865,17,120917,choose_1,0,41.281,U
70865,18,120918,choose_1,1,21.453,U
70865,19,118304,choose_1,1,5.767,U
70865,20,118318,choose_n,1,50.144,U
70865,21,118320,choose_n,0,30.205,U
70865,22,118321,choose_1,0,6.157,U
70865,23,118323,choose_n,0,73.814,U
70865,24,118324,choose_n,0,17.579,U
70865,25,118328,choose_1,0,2.922,U
70865,26,118330,choose_n,0,65.388,U
70865,27,118331,choose_n,0,5.517,U
70865,28,118333,choose_1,0,1.845,U
70865,29,118336,choose_n,0,44.436,U
70865,30,118337,choose_n,0,4.549,U
70865,31,118338,choose_1,0,2.438,U
70865,32,83312,choose_1,0,27.773,U
70865,33,83313,choose_1,1,28.819,U
70865,34,83317,choose_1,1,23.084,U
70865,35,83318,choose_1,1,39.869,U
70865,36,83319,choose_1,0,16.426,U
70865,37,83320,choose_1,1,8.064,U
70865,38,41536,choose_1,0,25.787,U
70865,39,41540,choose_1,1,41.291,U
70865,40,41542,choose_1,1,8.252,U
70865,41,83377,choose_1,1,26.037,U
70865,42,83378,choose_1,1,21.043,U
70865,43,120912,choose_1,1,38.227,U
70865,44,120913,choose_1,1,9.733,U
70865,45,120914,algebra,1,8.655,U
70865,46,120915,algebra,1,4.015,U
70865,47,120916,algebra,1,11.436,U
70865,48,120917,choose_1,1,19.481,U
70865,49,120918,choose_1,1,11.233,U
70866,1,83312,choose_1,1,35.699,U
70866,2,83313,choose_1,1,15.286,U
70866,3,83317,choose_1,0,84.999,U
70866,4,83318,choose_1,0,28.217,U
70866,5,83319,choose_1,1,11.057,U
70866,6,83320,choose_1,1,72.396,U
70866,7,41536,choose_1,1,115.049,U
70866,8,41540,choose_1,0,65.872,U
70866,9,41542,choose_1,1,57.838,U
70866,10,83377,choose_1,0,76.813,U
70866,11,83378,choose_1,1,22.703,U
70866,12,120912,choose_1,1,53.102,U
70866,13,120913,choose_1,1,65.812,U
70866,14,120914,algebra,1,83.401,U
70866,15,120915,algebra,1,10.72,U
70866,16,120916,algebra,0,14.05,U
70866,17,120917,choose_1,0,52.133,U
70866,18,120918,choose_1,1,41.292,U
70866,19,118304,choose_1,1,6.355,U
70866,20,118318,choose_n,0,36.663,U
70866,21,118320,choose_n,0,38.48,U
70866,22,118321,choose_1,0,7.638,U
70866,23,118323,choose_n,1,21.374,U
70866,24,118324,choose_n,0,12.133,U
70866,25,118328,choose_1,0,9.021,U
70866,26,118330,choose_n,1,27.994,U
70866,27,118331,choose_n,0,4.485,U
70866,28,118333,choose_1,0,3.434,U
70866,29,118336,choose_n,0,25.705,U
70866,30,118337,choose_n,0,4.266,U
70866,31,118338,choose_1,0,3.199,U
70866,32,83312,choose_1,0,69.555,U
70866,33,83313,choose_1,0,57.474,U
70866,34,83317,choose_1,0,27.185,U
70866,35,83318,choose_1,1,15.074,U
70866,36,83319,choose_1,1,5.531,U
70866,37,83320,choose_1,0,258.002,U
70866,38,41536,choose_1,0,225.361,U
70866,39,41540,choose_1,0,295.419,U
70866,40,41542,choose_1,1,24.751,U
70866,41,83377,choose_1,1,50.981,U
70866,42,83378,choose_1,1,39.885,U
70866,43,120912,choose_1,1,39.37,U
70866,44,120913,choose_1,1,42.581,U
70866,45,120914,algebra,1,33.214,U
70866,46,120915,algebra,1,14.963,U
70866,47,120916,algebra,0,25.592,U
70866,48,120917,choose_1,0,30.626,U
70866,49,120918,choose_1,1,57.465,U
70867,1,83312,choose_1,0,50.314,U
70867,2,83313,choose_1,0,6.235,U
70867,3,83317,choose_1,0,37.422,U
70867,4,83318,choose_1,0,15.985,U
70867,5,83319,choose_1,0,19.235,U
70867,6,83320,choose_1,0,28.391,U
70867,7,41536,choose_1,0,82.142,U
70867,8,41540,choose_1,1,88.955,U
70867,9,41542,choose_1,1,39.736,U
70867,10,83377,choose_1,0,88.503,U
70867,11,83378,choose_1,1,49.283,U
70867,12,120912,choose_1,0,82.315,U
70867,13,120913,choose_1,1,115.878,U
70867,14,120914,algebra,1,24.251,U
70867,15,120915,algebra,1,7.078,U
70867,16,120916,algebra,1,5.891,U
70867,17,120917,choose_1,1,26.798,U
70867,18,120918,choose_1,1,19.109,U
70867,19,118304,choose_1,1,8.858,U
70867,20,118318,choose_n,1,20.558,U
70867,21,118320,choose_n,0,51.225,U
70867,22,118321,choose_1,0,5.41,U
70867,23,118323,choose_n,0,8.682,U
70867,24,118324,choose_n,0,4.348,U
70867,25,118328,choose_1,0,2.369,U
70867,26,118330,choose_n,0,19.249,U
70867,27,118331,choose_n,0,3.366,U
70867,28,118333,choose_1,0,2.556,U
70867,29,118336,choose_n,0,7.778,U
70867,30,118337,choose_n,0,3.835,U
70867,31,118338,choose_1,0,2.182,U
70867,32,83312,choose_1,1,20.698,U
70867,33,83313,choose_1,1,5.595,U
70867,34,83317,choose_1,0,19.201,U
70867,35,83318,choose_1,0,2.424,U
70867,36,83319,choose_1,1,7.115,U
70867,37,83320,choose_1,1,6.911,U
70867,38,41536,choose_1,1,68.908,U
70867,39,41540,choose_1,1,38.433,U
70867,40,41542,choose_1,1,6.52,U
70867,41,83377,choose_1,0,8.475,U
70867,42,83378,choose_1,0,4.034,U
70867,43,120912,choose_1,0,8.772,U
70867,44,120913,choose_1,1,6.927,U
70867,45,120914,algebra,1,21.188,U
70867,46,120915,algebra,1,6.387,U
70867,47,120916,algebra,1,5.448,U
70867,48,120917,choose_1,0,13.728,U
70867,49,120918,choose_1,1,24.013,U
70868,1,83312,choose_1,1,48.468,U
70868,2,83313,choose_1,0,15.156,U
70868,3,83317,choose_1,0,58.887,U
70868,4,83318,choose_1,0,30.794,U
70868,5,83319,choose_1,1,13.499,U
70868,6,83320,choose_1,0,47.793,U
70868,7,41536,choose_1,1,49.605,U
70868,8,41540,choose_1,1,113.006,U
70868,9,41542,choose_1,1,41.178,U
70868,10,83377,choose_1,0,49.129,U
70868,11,83378,choose_1,1,26.04,U
70868,12,120912,choose_1,1,67.562,U
70868,13,120913,choose_1,1,44.006,U
70868,14,120914,algebra,1,9.279,U
70868,15,120915,algebra,1,13.7,U
70868,16,120916,algebra,0,28.227,U
70868,17,120917,choose_1,0,40.146,U
70868,18,120918,choose_1,1,26.243,U
70868,19,118304,choose_1,1,16.728,U
70868,20,118318,choose_n,1,9.851,U
70868,21,118320,choose_n,0,37.284,U
70868,22,118321,choose_1,0,4.458,U
70868,23,118323,choose_n,1,69.788,U
70868,24,118324,choose_n,0,12.716,U
70868,25,118328,choose_1,0,3.953,U
70868,26,98835,algebra,1,10.663,U
70868,27,98854,fill_in_1,1,30.811,U
70868,28,98848,algebra,1,99.677,U
70868,29,4059,algebra,1,17.719,U
70868,30,98840,algebra,1,13.21,U
70868,31,102478,choose_1,0,13.617,U
70868,32,102479,choose_1,1,15.779,U
70868,33,102480,choose_1,0,10.624,U
70868,34,4058,algebra,0,106.092,U
70868,35,4056,algebra,1,6.283,U
70868,36,4057,algebra,1,4.385,U
70868,37,98874,algebra,1,17.945,U
70868,38,8994,algebra,0,28.147,U
70868,39,8995,choose_1,1,12.316,U
70868,40,8996,algebra,1,24.446,U
70868,41,8853,algebra,0,75.824,U
70868,42,8854,choose_1,1,13.871,U
70868,43,8855,choose_1,1,5.987,U
70868,44,8856,fill_in_1,0,36.835,U
70868,45,8999,algebra,0,7.536,U
70869,1,83312,choose_1,1,38.885,U
70869,2,83313,choose_1,1,60.516,U
70869,3,83317,choose_1,1,42.81,U
70869,4,83318,choose_1,0,39.824,U
70869,5,83319,choose_1,1,13.483,U
70869,6,83320,choose_1,1,38.37,U
70869,7,41536,choose_1,1,183,U
70869,8,41540,choose_1,1,99.577,U
70869,9,41542,choose_1,1,44.363,U
70869,10,83377,choose_1,1,41.223,U
70869,11,83378,choose_1,1,55.485,U
70869,12,120912,choose_1,1,35.584,U
70869,13,120913,choose_1,1,56.687,U
70869,14,120914,algebra,1,23.383,U
70869,15,120915,algebra,1,8.669,U
70869,16,120916,algebra,1,17.432,U
70869,17,120917,choose_1,1,13.714,U
70869,18,120918,choose_1,1,27.444,U
70869,19,118304,choose_1,1,10.278,U
70869,20,118318,choose_n,1,55.568,U
70869,21,118320,choose_n,0,37.035,U
70869,22,118321,choose_1,0,5.513,U
70869,23,118323,choose_n,0,18.174,U
70869,24,118324,choose_n,0,6.714,U
70869,25,118328,choose_1,0,2.638,U
70869,26,118330,choose_n,1,34.443,U
70869,27,118331,choose_n,0,11.913,U
70869,28,118333,choose_1,0,1.967,U
70869,29,118336,choose_n,0,14.518,U
70869,30,118337,choose_n,0,14.221,U
70869,31,118338,choose_1,0,2.297,U
70869,32,83312,choose_1,1,33.012,U
70869,33,83313,choose_1,1,14.589,U
70869,34,83317,choose_1,1,38.842,U
70869,35,83318,choose_1,0,23.972,U
70869,36,83319,choose_1,1,23.286,U
70869,37,83320,choose_1,0,51.778,U
70869,38,41536,choose_1,1,35.397,U
70869,39,41540,choose_1,1,21.069,U
70869,40,41542,choose_1,1,19.181,U
70869,41,83377,choose_1,1,28.623,U
70869,42,83378,choose_1,1,20.695,U
70869,43,120912,choose_1,1,31.245,U
70869,44,120913,choose_1,1,19.337,U
70869,45,120914,algebra,1,25.642,U
70869,46,120915,algebra,1,10.222,U
70869,47,120916,algebra,1,14.062,U
70869,48,120917,choose_1,1,10.456,U
70869,49,120918,choose_1,1,28.87,U
70870,1,83312,choose_1,1,16.001,U
70870,2,83313,choose_1,0,54.925,U
70870,3,83317,choose_1,1,98.93,U
70870,4,83318,choose_1,0,14.533,U
70870,5,83319,choose_1,1,14.517,U
70870,6,83320,choose_1,1,23.986,U
70870,7,41536,choose_1,1,108.055,U
70870,8,41540,choose_1,0,46.832,U
70870,9,41542,choose_1,1,37.583,U
70870,10,83377,choose_1,1,63.461,U
70870,11,83378,choose_1,1,28.457,U
70870,12,120912,choose_1,1,29.472,U
70870,13,120913,choose_1,0,75.978,U
70870,14,120914,algebra,1,40.052,U
70870,15,120915,algebra,0,17.831,U
70870,16,120916,algebra,1,14.111,U
70870,17,120917,choose_1,0,10.829,U
70870,18,120918,choose_1,1,23.565,U
70870,19,118304,choose_1,1,22.148,U
70870,20,118318,choose_n,1,60.641,U
70870,21,118320,choose_n,0,9.952,U
70870,22,118321,choose_1,0,6.984,U
70870,23,118323,choose_n,0,41.684,U
70870,24,118324,choose_n,0,8.7,U
70870,25,118328,choose_1,0,2.202,U
70870,26,118330,choose_n,1,33.992,U
70870,27,118331,choose_n,0,6.03,U
70870,28,118333,choose_1,0,2.656,U
70870,29,118336,choose_n,0,15.762,U
70870,30,118337,choose_n,0,7.811,U
70870,31,118338,choose_1,0,3.687,U
70870,32,83312,choose_1,1,7.188,U
70870,33,83313,choose_1,0,20.064,U
70870,34,83317,choose_1,1,8.297,U
70870,35,83318,choose_1,1,25.533,U
70870,36,83319,choose_1,1,5.265,U
70870,37,83320,choose_1,1,8.25,U
70870,38,41536,choose_1,1,17.345,U
70870,39,41540,choose_1,0,4.923,U
70870,40,41542,choose_1,1,9.451,U
70870,41,83377,choose_1,1,18.277,U
70870,42,83378,choose_1,1,7.749,U
70870,43,120912,choose_1,1,20.855,U
70870,44,120913,choose_1,0,3.28,U
70870,45,120914,algebra,1,4.39,U
70870,46,120915,algebra,0,10.123,U
70870,47,120916,algebra,1,12.528,U
70870,48,120917,choose_1,1,12.81,U
70870,49,120918,choose_1,1,24.87,U
70871,1,83312,choose_1,0,46.297,U
70871,2,83313,choose_1,0,15.328,U
70871,3,83317,choose_1,0,54.453,U
70871,4,83318,choose_1,1,63.109,U
70871,5,83319,choose_1,0,10.828,U
70871,6,83320,choose_1,0,32.391,U
70871,7,41536,choose_1,0,75.077,U
70871,8,41540,choose_1,1,66.562,U
70871,9,41542,choose_1,0,55.703,U
70871,10,83377,choose_1,1,59.985,U
70871,11,83378,choose_1,1,53.906,U
70871,12,120912,choose_1,0,21.265,U
70871,13,120913,choose_1,1,27.312,U
70871,14,120914,algebra,1,15.187,U
70871,15,120915,algebra,0,4.297,U
70871,16,120916,algebra,0,14.86,U
70871,17,120917,choose_1,1,23.25,U
70871,18,120918,choose_1,1,20.282,U
70871,19,118304,choose_1,1,15.189,U
70871,20,118318,choose_n,1,20.967,U
70871,21,118320,choose_n,0,13.656,U
70871,22,118321,choose_1,0,5.624,U
70871,23,118323,choose_n,0,11.451,U
70871,24,118324,choose_n,0,5.781,U
70871,25,118328,choose_1,0,3.499,U
70871,26,118330,choose_n,0,19.932,U
70871,27,118331,choose_n,0,4.502,U
70871,28,118333,choose_1,0,3.877,U
70871,29,118336,choose_n,0,61.747,U
70871,30,118337,choose_n,0,3.375,U
70871,31,118338,choose_1,0,3.626,U
70871,32,83312,choose_1,0,19.486,U
70871,33,83313,choose_1,0,9.001,U
70871,34,83317,choose_1,0,6.391,U
70871,35,83318,choose_1,0,15.533,U
70871,36,83319,choose_1,0,7.673,U
70871,37,83320,choose_1,0,6.266,U
70871,38,41536,choose_1,0,7.532,U
70871,39,41540,choose_1,1,6.282,U
70871,40,41542,choose_1,0,6.501,U
70871,41,83377,choose_1,1,8.579,U
70871,42,83378,choose_1,1,12.22,U
70871,43,120912,choose_1,1,21.549,U
70871,44,120913,choose_1,1,5.672,U
70871,45,120914,algebra,1,5.922,U
70871,46,120915,algebra,0,9.266,U
70871,47,120916,algebra,0,11.704,U
70871,48,120917,choose_1,1,9.188,U
70871,49,120918,choose_1,1,17.907,U
70872,1,49242,algebra,1,70.373,U
70872,2,54087,algebra,1,19.438,U
70872,3,53774,algebra,1,119.252,U
70872,4,58800,algebra,0,24.735,U
70872,5,58815,algebra,1,14.672,U
70872,6,58801,algebra,1,66.688,U
70872,7,58825,algebra,1,12,U
70872,8,54226,algebra,1,17.782,U
70872,9,54122,algebra,1,27.063,U
70872,10,54099,algebra,1,26.985,U
70872,11,49272,fill_in_1,1,18.954,U
70872,12,53894,algebra,1,12.875,U
70872,13,54568,algebra,1,10.047,U
70872,14,90495,algebra,1,9.985,U
70872,15,89884,algebra,1,9.828,U
70872,16,89719,algebra,1,7.454,U
70872,17,59999,algebra,1,4.531,U
70872,18,71792,algebra,1,4.906,U
70872,19,90124,algebra,1,12.766,U
70872,20,44727,algebra,0,258.145,U
70872,21,44730,open_response,1,70.392,U
70872,22,44732,algebra,1,13.516,U
70872,23,92786,algebra,0,91.753,U
70872,24,92787,algebra,0,31.095,U
70872,25,92807,algebra,0,86.019,U
70872,26,88969,fill_in_1,1,19.485,U
70872,27,88970,fill_in_1,1,42.064,U
70872,28,88971,fill_in_1,1,43.47,U
70872,29,92796,algebra,1,110.974,U
70872,30,92788,algebra,1,5.25,U
70872,31,92789,algebra,0,17.283,U
70872,32,92800,algebra,0,77.363,U
70872,33,92801,algebra,0,39.97,U
70872,34,92802,algebra,1,58.393,U
70872,35,88725,algebra,0,201.072,U
70872,36,88825,algebra,1,59.206,U
70872,37,88850,algebra,1,6.188,U
70872,38,92780,algebra,1,139.928,U
70872,39,92794,algebra,1,52.675,U
70872,40,92795,algebra,1,30.939,U
70872,41,92820,algebra,1,157.25,U
70872,42,92834,algebra,1,7.719,U
70872,43,92835,fill_in_1,1,11.796,U
70872,44,92836,fill_in_1,1,11.484,U
70872,45,92837,fill_in_1,1,8.078,U
70872,46,92838,fill_in_1,1,7.938,U
70872,47,92839,fill_in_1,1,26.5,U
70872,48,92840,fill_in_1,1,13.094,U
70872,49,92841,fill_in_1,1,27.453,U
70872,50,92784,algebra,1,72.233,U
70872,51,92785,algebra,0,17.594,U
70872,52,92807,algebra,1,37.312,U
70872,53,92828,choose_1,1,24.219,U
70872,54,92829,choose_1,1,23.734,U
70872,55,92830,choose_1,1,4.703,U
70872,56,92831,choose_1,1,6.937,U
70872,57,92832,choose_1,1,6,U
70872,58,92833,choose_1,1,25.125,U
70872,59,44735,fill_in_1,0,28.626,U
70872,60,83312,choose_1,1,76.359,U
70872,61,83313,choose_1,0,12.093,U
70872,62,83317,choose_1,0,59.531,U
70872,63,83318,choose_1,0,8.359,U
70872,64,83319,choose_1,0,14.391,U
70872,65,83320,choose_1,0,13.953,U
70872,66,41536,choose_1,0,20.624,U
70872,67,41540,choose_1,0,48.296,U
70872,68,41542,choose_1,0,29.468,U
70872,69,83377,choose_1,0,46.562,U
70872,70,83378,choose_1,0,9.453,U
70872,71,120912,choose_1,1,32.359,U
70872,72,120913,choose_1,1,1244.641,U
70872,73,120914,algebra,1,24.171,U
70872,74,120915,algebra,0,15.719,U
70872,75,120916,algebra,0,6.11,U
70872,76,120917,choose_1,0,19.906,U
70872,77,120918,choose_1,1,23.938,U
70872,78,92941,algebra,0,29.933,U
70872,79,92899,choose_1,1,45.682,U
70872,80,92921,algebra,1,4.515,U
70872,81,92922,algebra,1,4.749,U
70872,82,92923,algebra,1,13.842,U
70872,83,92924,algebra,1,4.359,U
70872,84,92925,algebra,1,6.031,U
70872,85,92926,algebra,1,3.656,U
70872,86,92927,algebra,1,13.967,U
70872,87,92928,algebra,1,5.218,U
