IDCode,orig_order,item,group,response,response_time_sec,sex
gylu244,32,x32,Subtraction2,1,9.9785,M
gylu244,33,x33,Subtraction2,1,9.9785,M
gylu244,34,x34,Subtraction2,0,9.9785,M
gylu244,35,x35,Subtraction2,1,9.9785,M
gylu244,36,x36,WordPuzzle,1,49.569,M
gylu244,37,x37,WordPuzzle,1,49.569,M
gylu244,38,x38,Subtraction3,1,11.364333333333336,M
gylu244,39,x39,Subtraction3,1,11.364333333333336,M
gylu244,40,x40,Subtraction3,1,11.364333333333336,M
gylu244,41,x41,Multiplication2,1,26.57075,M
gylu244,42,x42,Multiplication2,0,26.57075,M
gylu244,43,x43,Multiplication2,0,26.57075,M
gylu244,44,x44,Multiplication2,0,26.57075,M
gylu244,45,x45,MapDistance,0,25.52566666666667,M
gylu244,46,x46,MapDistance,0,25.52566666666667,M
gylu244,47,x47,MapDistance,0,25.52566666666667,M
gylu244,48,x48,MissingNumber_Division,0,15.2875,M
gylu244,49,x49,MissingNumber_Division,0,15.2875,M
gylu244,50,x50,LogicalReasoning,0,30.54775,M
gylu244,51,x51,LogicalReasoning,0,30.54775,M
gylu244,52,x52,LogicalReasoning,0,30.54775,M
gylu244,53,x53,LogicalReasoning,1,30.54775,M
gylu244,54,x54,Division3,0,3.265,M
gylu244,55,x55,Division3,0,3.265,M
gylu244,56,x56,Division3,0,3.265,M
gylu244,57,x57,DebugRobotCode,0,14.0,M
maxy370,1,x1,Rally,1,7.6,M
maxy370,2,x2,Rally,1,7.6,M
maxy370,3,x3,Rally,1,7.6,M
maxy370,4,x4,Rally,1,7.6,M
maxy370,5,x5,Rally,1,7.6,M
maxy370,6,x6,Rally,1,7.6,M
maxy370,7,x7,Rally,1,7.6,M
maxy370,8,x8,Rally,1,7.6,M
maxy370,9,x9,Rally,1,7.6,M
maxy370,10,x10,Rally,1,7.6,M
maxy370,11,x11,Subtraction1,1,9.269666666666666,M
maxy370,12,x12,Subtraction1,1,9.269666666666666,M
maxy370,13,x13,Subtraction1,1,9.269666666666666,M
maxy370,14,x14,Division1,1,10.582666666666666,M
maxy370,15,x15,Division1,1,10.582666666666666,M
maxy370,16,x16,Division1,1,10.582666666666666,M
maxy370,17,x17,BasicGeometry,1,6.62,M
maxy370,18,x18,BasicGeometry,1,6.62,M
maxy370,19,x19,BasicGeometry,1,6.62,M
maxy370,20,x20,BasicGeometry,0,6.62,M
maxy370,21,x21,BasicGeometry,1,6.62,M
maxy370,22,x22,RainfallStatistics,1,21.733,M
maxy370,23,x23,RainfallStatistics,1,21.733,M
maxy370,24,x24,RainfallStatistics,1,21.733,M
maxy370,25,x25,MissingNumber_Subtraction,1,17.991333333333333,M
maxy370,26,x26,MissingNumber_Subtraction,1,17.991333333333333,M
maxy370,27,x27,MissingNumber_Subtraction,1,17.991333333333333,M
maxy370,28,x28,Addition2,1,5.4845,M
maxy370,29,x29,Addition2,1,5.4845,M
maxy370,30,x30,Addition2,1,5.4845,M
maxy370,31,x31,Addition2,1,5.4845,M
maxy370,32,x32,Subtraction2,1,5.45725,M
maxy370,33,x33,Subtraction2,1,5.45725,M
maxy370,34,x34,Subtraction2,1,5.45725,M
maxy370,35,x35,Subtraction2,1,5.45725,M
maxy370,36,x36,WordPuzzle,1,74.0585,M
maxy370,37,x37,WordPuzzle,1,74.0585,M
maxy370,38,x38,Subtraction3,0,5.862666666666667,M
maxy370,39,x39,Subtraction3,1,5.862666666666667,M
maxy370,40,x40,Subtraction3,1,5.862666666666667,M
maxy370,41,x41,Multiplication2,1,12.71625,M
maxy370,42,x42,Multiplication2,1,12.71625,M
maxy370,43,x43,Multiplication2,1,12.71625,M
maxy370,44,x44,Multiplication2,1,12.71625,M
maxy370,45,x45,MapDistance,0,74.13033333333333,M
maxy370,46,x46,MapDistance,0,74.13033333333333,M
maxy370,47,x47,MapDistance,0,74.13033333333333,M
maxy370,48,x48,MissingNumber_Division,1,22.185,M
maxy370,49,x49,MissingNumber_Division,1,22.185,M
maxy370,50,x50,LogicalReasoning,0,26.99875,M
maxy370,51,x51,LogicalReasoning,0,26.99875,M
maxy370,52,x52,LogicalReasoning,0,26.99875,M
maxy370,53,x53,LogicalReasoning,0,26.99875,M
maxy370,54,x54,Division3,1,7.244666666666667,M
maxy370,55,x55,Division3,1,7.244666666666667,M
maxy370,56,x56,Division3,1,7.244666666666667,M
maxy370,57,x57,DebugRobotCode,0,11.0,M
ryko512,1,x1,Rally,1,8.9,F
ryko512,2,x2,Rally,1,8.9,F
ryko512,3,x3,Rally,1,8.9,F
ryko512,4,x4,Rally,1,8.9,F
ryko512,5,x5,Rally,1,8.9,F
ryko512,6,x6,Rally,1,8.9,F
ryko512,7,x7,Rally,1,8.9,F
ryko512,8,x8,Rally,1,8.9,F
ryko512,9,x9,Rally,1,8.9,F
ryko512,10,x10,Rally,1,8.9,F
ryko512,11,x11,Subtraction1,1,10.716333333333337,F
ryko512,12,x12,Subtraction1,1,10.716333333333337,F
ryko512,13,x13,Subtraction1,1,10.716333333333337,F
ryko512,14,x14,Division1,0,37.836666666666666,F
ryko512,15,x15,Division1,0,37.836666666666666,F
ryko512,16,x16,Division1,0,37.836666666666666,F
ryko512,17,x17,BasicGeometry,1,7.7026,F
ryko512,18,x18,BasicGeometry,1,7.7026,F
ryko512,19,x19,BasicGeometry,1,7.7026,F
ryko512,20,x20,BasicGeometry,1,7.7026,F
ryko512,21,x21,BasicGeometry,1,7.7026,F
ryko512,22,x22,RainfallStatistics,1,33.81466666666667,F
ryko512,23,x23,RainfallStatistics,1,33.81466666666667,F
ryko512,24,x24,RainfallStatistics,1,33.81466666666667,F
ryko512,25,x25,MissingNumber_Subtraction,1,11.652666666666669,F
ryko512,26,x26,MissingNumber_Subtraction,1,11.652666666666669,F
ryko512,27,x27,MissingNumber_Subtraction,1,11.652666666666669,F
ryko512,28,x28,Addition2,1,7.96425,F
ryko512,29,x29,Addition2,1,7.96425,F
ryko512,30,x30,Addition2,1,7.96425,F
ryko512,31,x31,Addition2,1,7.96425,F
ryko512,32,x32,Subtraction2,1,7.625,F
ryko512,33,x33,Subtraction2,1,7.625,F
ryko512,34,x34,Subtraction2,1,7.625,F
ryko512,35,x35,Subtraction2,1,7.625,F
ryko512,36,x36,WordPuzzle,1,63.726,F
ryko512,37,x37,WordPuzzle,1,63.726,F
ryko512,38,x38,Subtraction3,1,9.892,F
ryko512,39,x39,Subtraction3,1,9.892,F
ryko512,40,x40,Subtraction3,1,9.892,F
ryko512,41,x41,Multiplication2,1,8.5435,F
ryko512,42,x42,Multiplication2,1,8.5435,F
ryko512,43,x43,Multiplication2,1,8.5435,F
ryko512,44,x44,Multiplication2,1,8.5435,F
ryko512,45,x45,MapDistance,1,46.111666666666665,F
ryko512,46,x46,MapDistance,1,46.111666666666665,F
ryko512,47,x47,MapDistance,1,46.111666666666665,F
ryko512,48,x48,MissingNumber_Division,1,51.6445,F
ryko512,49,x49,MissingNumber_Division,1,51.6445,F
ryko512,50,x50,LogicalReasoning,0,27.38625,F
ryko512,51,x51,LogicalReasoning,0,27.38625,F
ryko512,52,x52,LogicalReasoning,1,27.38625,F
ryko512,53,x53,LogicalReasoning,0,27.38625,F
ryko512,54,x54,Division3,1,20.582666666666668,F
ryko512,55,x55,Division3,1,20.582666666666668,F
ryko512,56,x56,Division3,1,20.582666666666668,F
ryko512,57,x57,DebugRobotCode,0,88.0,F
kula014,1,x1,Rally,1,14.3,M
kula014,2,x2,Rally,1,14.3,M
kula014,3,x3,Rally,1,14.3,M
kula014,4,x4,Rally,1,14.3,M
kula014,5,x5,Rally,1,14.3,M
kula014,6,x6,Rally,1,14.3,M
kula014,7,x7,Rally,0,14.3,M
kula014,8,x8,Rally,1,14.3,M
kula014,9,x9,Rally,1,14.3,M
kula014,10,x10,Rally,0,14.3,M
kula014,11,x11,Subtraction1,1,10.424,M
kula014,12,x12,Subtraction1,1,10.424,M
kula014,13,x13,Subtraction1,1,10.424,M
kula014,14,x14,Division1,1,9.125666666666666,M
kula014,15,x15,Division1,1,9.125666666666666,M
kula014,16,x16,Division1,1,9.125666666666666,M
kula014,17,x17,BasicGeometry,1,6.3876,M
kula014,18,x18,BasicGeometry,0,6.3876,M
kula014,19,x19,BasicGeometry,0,6.3876,M
kula014,20,x20,BasicGeometry,0,6.3876,M
kula014,21,x21,BasicGeometry,1,6.3876,M
kula014,22,x22,RainfallStatistics,1,28.384,M
kula014,23,x23,RainfallStatistics,1,28.384,M
kula014,24,x24,RainfallStatistics,1,28.384,M
kula014,25,x25,MissingNumber_Subtraction,1,25.988666666666667,M
kula014,26,x26,MissingNumber_Subtraction,1,25.988666666666667,M
kula014,27,x27,MissingNumber_Subtraction,1,25.988666666666667,M
kula014,28,x28,Addition2,1,6.983,M
kula014,29,x29,Addition2,1,6.983,M
kula014,30,x30,Addition2,1,6.983,M
kula014,31,x31,Addition2,1,6.983,M
kula014,32,x32,Subtraction2,1,15.27625,M
kula014,33,x33,Subtraction2,1,15.27625,M
kula014,34,x34,Subtraction2,1,15.27625,M
kula014,35,x35,Subtraction2,1,15.27625,M
kula014,36,x36,WordPuzzle,1,61.2605,M
kula014,37,x37,WordPuzzle,0,61.2605,M
kula014,38,x38,Subtraction3,1,4.785,M
kula014,39,x39,Subtraction3,1,4.785,M
kula014,40,x40,Subtraction3,1,4.785,M
kula014,41,x41,Multiplication2,1,10.25025,M
kula014,42,x42,Multiplication2,1,10.25025,M
kula014,43,x43,Multiplication2,1,10.25025,M
kula014,44,x44,Multiplication2,1,10.25025,M
kula014,45,x45,MapDistance,1,47.028666666666666,M
kula014,46,x46,MapDistance,1,47.028666666666666,M
kula014,47,x47,MapDistance,1,47.028666666666666,M
kula014,48,x48,MissingNumber_Division,0,38.6675,M
kula014,49,x49,MissingNumber_Division,1,38.6675,M
kula014,50,x50,LogicalReasoning,0,22.1795,M
kula014,51,x51,LogicalReasoning,1,22.1795,M
kula014,52,x52,LogicalReasoning,1,22.1795,M
kula014,53,x53,LogicalReasoning,0,22.1795,M
kula014,54,x54,Division3,1,27.61433333333333,M
kula014,55,x55,Division3,1,27.61433333333333,M
kula014,56,x56,Division3,1,27.61433333333333,M
kula014,57,x57,DebugRobotCode,1,56.0,M
jeqy595,1,x1,Rally,1,6.9,F
jeqy595,2,x2,Rally,1,6.9,F
jeqy595,3,x3,Rally,1,6.9,F
jeqy595,4,x4,Rally,1,6.9,F
jeqy595,5,x5,Rally,1,6.9,F
jeqy595,6,x6,Rally,1,6.9,F
jeqy595,7,x7,Rally,0,6.9,F
jeqy595,8,x8,Rally,1,6.9,F
jeqy595,9,x9,Rally,0,6.9,F
jeqy595,10,x10,Rally,0,6.9,F
jeqy595,11,x11,Subtraction1,1,14.268666666666666,F
jeqy595,12,x12,Subtraction1,1,14.268666666666666,F
jeqy595,13,x13,Subtraction1,1,14.268666666666666,F
jeqy595,14,x14,Division1,0,29.07933333333333,F
jeqy595,15,x15,Division1,0,29.07933333333333,F
jeqy595,16,x16,Division1,0,29.07933333333333,F
jeqy595,17,x17,BasicGeometry,1,7.3362,F
jeqy595,18,x18,BasicGeometry,0,7.3362,F
jeqy595,19,x19,BasicGeometry,0,7.3362,F
jeqy595,20,x20,BasicGeometry,1,7.3362,F
jeqy595,21,x21,BasicGeometry,1,7.3362,F
jeqy595,22,x22,RainfallStatistics,0,31.215666666666667,F
jeqy595,23,x23,RainfallStatistics,1,31.215666666666667,F
jeqy595,24,x24,RainfallStatistics,1,31.215666666666667,F
jeqy595,25,x25,MissingNumber_Subtraction,1,27.71366666666667,F
jeqy595,26,x26,MissingNumber_Subtraction,1,27.71366666666667,F
jeqy595,27,x27,MissingNumber_Subtraction,1,27.71366666666667,F
jeqy595,28,x28,Addition2,1,7.88525,F
jeqy595,29,x29,Addition2,1,7.88525,F
jeqy595,30,x30,Addition2,1,7.88525,F
jeqy595,31,x31,Addition2,1,7.88525,F
jeqy595,32,x32,Subtraction2,1,7.328,F
jeqy595,33,x33,Subtraction2,1,7.328,F
jeqy595,34,x34,Subtraction2,1,7.328,F
jeqy595,35,x35,Subtraction2,1,7.328,F
jeqy595,36,x36,WordPuzzle,1,70.919,F
jeqy595,37,x37,WordPuzzle,1,70.919,F
jeqy595,38,x38,Subtraction3,0,8.132333333333333,F
jeqy595,39,x39,Subtraction3,0,8.132333333333333,F
jeqy595,40,x40,Subtraction3,1,8.132333333333333,F
jeqy595,41,x41,Multiplication2,1,31.67425,F
jeqy595,42,x42,Multiplication2,1,31.67425,F
jeqy595,43,x43,Multiplication2,1,31.67425,F
jeqy595,44,x44,Multiplication2,1,31.67425,F
jeqy595,45,x45,MapDistance,0,21.509,F
jeqy595,46,x46,MapDistance,0,21.509,F
jeqy595,47,x47,MapDistance,0,21.509,F
jeqy595,48,x48,MissingNumber_Division,0,11.394,F
jeqy595,49,x49,MissingNumber_Division,0,11.394,F
jeqy595,50,x50,LogicalReasoning,0,18.9435,F
jeqy595,51,x51,LogicalReasoning,0,18.9435,F
jeqy595,52,x52,LogicalReasoning,0,18.9435,F
jeqy595,53,x53,LogicalReasoning,1,18.9435,F
jeqy595,54,x54,Division3,0,21.57733333333333,F
jeqy595,55,x55,Division3,0,21.57733333333333,F
jeqy595,56,x56,Division3,0,21.57733333333333,F
jeqy595,57,x57,DebugRobotCode,0,36.797,F
guva627,1,x1,Rally,1,15.6,M
guva627,2,x2,Rally,1,15.6,M
guva627,3,x3,Rally,1,15.6,M
guva627,4,x4,Rally,1,15.6,M
guva627,5,x5,Rally,1,15.6,M
guva627,6,x6,Rally,1,15.6,M
guva627,7,x7,Rally,1,15.6,M
guva627,8,x8,Rally,1,15.6,M
guva627,9,x9,Rally,1,15.6,M
guva627,10,x10,Rally,1,15.6,M
guva627,11,x11,Subtraction1,1,8.239,M
guva627,12,x12,Subtraction1,1,8.239,M
guva627,13,x13,Subtraction1,1,8.239,M
guva627,14,x14,Division1,1,6.302,M
guva627,15,x15,Division1,1,6.302,M
guva627,16,x16,Division1,1,6.302,M
guva627,17,x17,BasicGeometry,1,10.3482,M
guva627,18,x18,BasicGeometry,1,10.3482,M
guva627,19,x19,BasicGeometry,1,10.3482,M
guva627,20,x20,BasicGeometry,1,10.3482,M
guva627,21,x21,BasicGeometry,1,10.3482,M
guva627,22,x22,RainfallStatistics,0,40.011,M
guva627,23,x23,RainfallStatistics,1,40.011,M
guva627,24,x24,RainfallStatistics,1,40.011,M
guva627,25,x25,MissingNumber_Subtraction,1,15.537333333333336,M
guva627,26,x26,MissingNumber_Subtraction,1,15.537333333333336,M
guva627,27,x27,MissingNumber_Subtraction,1,15.537333333333336,M
guva627,28,x28,Addition2,1,10.1385,M
guva627,29,x29,Addition2,1,10.1385,M
guva627,30,x30,Addition2,1,10.1385,M
guva627,31,x31,Addition2,1,10.1385,M
guva627,32,x32,Subtraction2,1,10.1715,M
guva627,33,x33,Subtraction2,1,10.1715,M
guva627,34,x34,Subtraction2,1,10.1715,M
guva627,35,x35,Subtraction2,0,10.1715,M
guva627,36,x36,WordPuzzle,1,56.835,M
guva627,37,x37,WordPuzzle,1,56.835,M
guva627,38,x38,Subtraction3,1,10.885,M
guva627,39,x39,Subtraction3,1,10.885,M
guva627,40,x40,Subtraction3,1,10.885,M
guva627,41,x41,Multiplication2,1,6.4095,M
guva627,42,x42,Multiplication2,1,6.4095,M
guva627,43,x43,Multiplication2,1,6.4095,M
guva627,44,x44,Multiplication2,1,6.4095,M
guva627,45,x45,MapDistance,0,33.755,M
guva627,46,x46,MapDistance,0,33.755,M
guva627,47,x47,MapDistance,0,33.755,M
guva627,48,x48,MissingNumber_Division,1,9.7095,M
guva627,49,x49,MissingNumber_Division,1,9.7095,M
guva627,50,x50,LogicalReasoning,0,24.35125,M
guva627,51,x51,LogicalReasoning,0,24.35125,M
guva627,52,x52,LogicalReasoning,1,24.35125,M
guva627,53,x53,LogicalReasoning,0,24.35125,M
guva627,54,x54,Division3,1,14.956666666666663,M
guva627,55,x55,Division3,1,14.956666666666663,M
guva627,56,x56,Division3,1,14.956666666666663,M
guva627,57,x57,DebugRobotCode,0,42.0,M
lohy238,1,x1,Rally,0,4.7,F
lohy238,2,x2,Rally,1,4.7,F
lohy238,3,x3,Rally,1,4.7,F
lohy238,4,x4,Rally,1,4.7,F
lohy238,5,x5,Rally,1,4.7,F
lohy238,6,x6,Rally,1,4.7,F
lohy238,7,x7,Rally,1,4.7,F
lohy238,8,x8,Rally,1,4.7,F
lohy238,9,x9,Rally,1,4.7,F
lohy238,10,x10,Rally,1,4.7,F
lohy238,11,x11,Subtraction1,1,5.246333333333333,F
lohy238,12,x12,Subtraction1,1,5.246333333333333,F
lohy238,13,x13,Subtraction1,1,5.246333333333333,F
lohy238,14,x14,Division1,1,8.356333333333334,F
lohy238,15,x15,Division1,1,8.356333333333334,F
lohy238,16,x16,Division1,1,8.356333333333334,F
lohy238,17,x17,BasicGeometry,1,13.363,F
lohy238,18,x18,BasicGeometry,1,13.363,F
lohy238,19,x19,BasicGeometry,0,13.363,F
lohy238,20,x20,BasicGeometry,0,13.363,F
lohy238,21,x21,BasicGeometry,1,13.363,F
lohy238,22,x22,RainfallStatistics,1,18.64166666666667,F
lohy238,23,x23,RainfallStatistics,1,18.64166666666667,F
lohy238,24,x24,RainfallStatistics,0,18.64166666666667,F
lohy238,25,x25,MissingNumber_Subtraction,1,5.879666666666667,F
lohy238,26,x26,MissingNumber_Subtraction,1,5.879666666666667,F
lohy238,27,x27,MissingNumber_Subtraction,1,5.879666666666667,F
lohy238,28,x28,Addition2,1,4.38575,F
lohy238,29,x29,Addition2,1,4.38575,F
lohy238,30,x30,Addition2,1,4.38575,F
lohy238,31,x31,Addition2,1,4.38575,F
lohy238,32,x32,Subtraction2,1,4.816,F
lohy238,33,x33,Subtraction2,1,4.816,F
lohy238,34,x34,Subtraction2,1,4.816,F
lohy238,35,x35,Subtraction2,1,4.816,F
lohy238,36,x36,WordPuzzle,1,59.3375,F
lohy238,37,x37,WordPuzzle,1,59.3375,F
lohy238,38,x38,Subtraction3,1,3.519333333333333,F
lohy238,39,x39,Subtraction3,1,3.519333333333333,F
lohy238,40,x40,Subtraction3,1,3.519333333333333,F
lohy238,41,x41,Multiplication2,1,4.39875,F
lohy238,42,x42,Multiplication2,1,4.39875,F
lohy238,43,x43,Multiplication2,1,4.39875,F
lohy238,44,x44,Multiplication2,1,4.39875,F
lohy238,45,x45,MapDistance,1,47.355,F
lohy238,46,x46,MapDistance,1,47.355,F
lohy238,47,x47,MapDistance,1,47.355,F
lohy238,48,x48,MissingNumber_Division,1,15.771,F
lohy238,49,x49,MissingNumber_Division,1,15.771,F
lohy238,50,x50,LogicalReasoning,0,55.056,F
lohy238,51,x51,LogicalReasoning,0,55.056,F
lohy238,52,x52,LogicalReasoning,1,55.056,F
lohy238,53,x53,LogicalReasoning,1,55.056,F
lohy238,54,x54,Division3,1,4.027666666666667,F
lohy238,55,x55,Division3,1,4.027666666666667,F
lohy238,56,x56,Division3,1,4.027666666666667,F
lohy238,57,x57,DebugRobotCode,0,90.0,F
cobi870,1,x1,Rally,1,10.5,F
cobi870,2,x2,Rally,1,10.5,F
cobi870,3,x3,Rally,1,10.5,F
cobi870,4,x4,Rally,1,10.5,F
cobi870,5,x5,Rally,1,10.5,F
cobi870,6,x6,Rally,1,10.5,F
cobi870,7,x7,Rally,1,10.5,F
cobi870,8,x8,Rally,1,10.5,F
cobi870,9,x9,Rally,0,10.5,F
cobi870,10,x10,Rally,0,10.5,F
cobi870,11,x11,Subtraction1,1,12.760666666666664,F
cobi870,12,x12,Subtraction1,1,12.760666666666664,F
cobi870,13,x13,Subtraction1,1,12.760666666666664,F
cobi870,14,x14,Division1,0,35.182,F
cobi870,15,x15,Division1,0,35.182,F
cobi870,16,x16,Division1,0,35.182,F
cobi870,17,x17,BasicGeometry,1,10.7194,F
cobi870,18,x18,BasicGeometry,1,10.7194,F
cobi870,19,x19,BasicGeometry,0,10.7194,F
cobi870,20,x20,BasicGeometry,0,10.7194,F
cobi870,21,x21,BasicGeometry,1,10.7194,F
cobi870,22,x22,RainfallStatistics,1,29.45433333333333,F
cobi870,23,x23,RainfallStatistics,1,29.45433333333333,F
cobi870,24,x24,RainfallStatistics,1,29.45433333333333,F
cobi870,25,x25,MissingNumber_Subtraction,1,11.832,F
cobi870,26,x26,MissingNumber_Subtraction,1,11.832,F
cobi870,27,x27,MissingNumber_Subtraction,1,11.832,F
cobi870,28,x28,Addition2,1,9.98025,F
cobi870,29,x29,Addition2,1,9.98025,F
cobi870,30,x30,Addition2,1,9.98025,F
cobi870,31,x31,Addition2,1,9.98025,F
cobi870,32,x32,Subtraction2,1,8.60525,F
cobi870,33,x33,Subtraction2,1,8.60525,F
cobi870,34,x34,Subtraction2,1,8.60525,F
cobi870,35,x35,Subtraction2,1,8.60525,F
cobi870,36,x36,WordPuzzle,1,86.312,F
cobi870,37,x37,WordPuzzle,1,86.312,F
cobi870,38,x38,Subtraction3,1,7.818333333333333,F
cobi870,39,x39,Subtraction3,1,7.818333333333333,F
cobi870,40,x40,Subtraction3,1,7.818333333333333,F
cobi870,41,x41,Multiplication2,1,26.721,F
cobi870,42,x42,Multiplication2,1,26.721,F
cobi870,43,x43,Multiplication2,1,26.721,F
cobi870,44,x44,Multiplication2,1,26.721,F
cobi870,45,x45,MapDistance,0,30.82766666666667,F
cobi870,46,x46,MapDistance,0,30.82766666666667,F
cobi870,47,x47,MapDistance,0,30.82766666666667,F
cobi870,48,x48,MissingNumber_Division,0,10.7355,F
cobi870,49,x49,MissingNumber_Division,0,10.7355,F
cobi870,50,x50,LogicalReasoning,0,11.97475,F
cobi870,51,x51,LogicalReasoning,0,11.97475,F
cobi870,52,x52,LogicalReasoning,0,11.97475,F
cobi870,53,x53,LogicalReasoning,0,11.97475,F
cobi870,54,x54,Division3,0,5.093666666666667,F
cobi870,55,x55,Division3,0,5.093666666666667,F
cobi870,56,x56,Division3,0,5.093666666666667,F
cobi870,57,x57,DebugRobotCode,0,29.0,F
giki066,1,x1,Rally,1,4.0,M
giki066,2,x2,Rally,1,4.0,M
giki066,3,x3,Rally,1,4.0,M
giki066,4,x4,Rally,1,4.0,M
giki066,5,x5,Rally,1,4.0,M
giki066,6,x6,Rally,1,4.0,M
giki066,7,x7,Rally,1,4.0,M
giki066,8,x8,Rally,1,4.0,M
giki066,9,x9,Rally,1,4.0,M
giki066,10,x10,Rally,1,4.0,M
giki066,11,x11,Subtraction1,1,6.104333333333333,M
giki066,12,x12,Subtraction1,1,6.104333333333333,M
giki066,13,x13,Subtraction1,1,6.104333333333333,M
giki066,14,x14,Division1,1,3.3666666666666667,M
giki066,15,x15,Division1,1,3.3666666666666667,M
giki066,16,x16,Division1,1,3.3666666666666667,M
giki066,17,x17,BasicGeometry,1,6.280399999999999,M
giki066,18,x18,BasicGeometry,1,6.280399999999999,M
giki066,19,x19,BasicGeometry,0,6.280399999999999,M
giki066,20,x20,BasicGeometry,1,6.280399999999999,M
giki066,21,x21,BasicGeometry,1,6.280399999999999,M
giki066,22,x22,RainfallStatistics,1,17.515666666666668,M
giki066,23,x23,RainfallStatistics,1,17.515666666666668,M
giki066,24,x24,RainfallStatistics,1,17.515666666666668,M
giki066,25,x25,MissingNumber_Subtraction,1,3.7486666666666655,M
giki066,26,x26,MissingNumber_Subtraction,1,3.7486666666666655,M
giki066,27,x27,MissingNumber_Subtraction,1,3.7486666666666655,M
giki066,28,x28,Addition2,1,3.39625,M
giki066,29,x29,Addition2,1,3.39625,M
giki066,30,x30,Addition2,1,3.39625,M
giki066,31,x31,Addition2,1,3.39625,M
giki066,32,x32,Subtraction2,1,5.71775,M
giki066,33,x33,Subtraction2,1,5.71775,M
giki066,34,x34,Subtraction2,1,5.71775,M
giki066,35,x35,Subtraction2,1,5.71775,M
giki066,36,x36,WordPuzzle,1,37.497,M
giki066,37,x37,WordPuzzle,1,37.497,M
giki066,38,x38,Subtraction3,1,4.654,M
giki066,39,x39,Subtraction3,1,4.654,M
giki066,40,x40,Subtraction3,1,4.654,M
giki066,41,x41,Multiplication2,1,2.914,M
giki066,42,x42,Multiplication2,1,2.914,M
giki066,43,x43,Multiplication2,1,2.914,M
giki066,44,x44,Multiplication2,1,2.914,M
giki066,45,x45,MapDistance,1,11.084666666666664,M
giki066,46,x46,MapDistance,1,11.084666666666664,M
giki066,47,x47,MapDistance,1,11.084666666666664,M
giki066,48,x48,MissingNumber_Division,1,4.0025,M
giki066,49,x49,MissingNumber_Division,1,4.0025,M
giki066,50,x50,LogicalReasoning,1,21.33175,M
giki066,51,x51,LogicalReasoning,0,21.33175,M
giki066,52,x52,LogicalReasoning,0,21.33175,M
giki066,53,x53,LogicalReasoning,1,21.33175,M
giki066,54,x54,Division3,1,3.0666666666666664,M
giki066,55,x55,Division3,1,3.0666666666666664,M
giki066,56,x56,Division3,1,3.0666666666666664,M
giki066,57,x57,DebugRobotCode,0,74.0,M
hywy001,1,x1,Rally,1,10.0,F
hywy001,2,x2,Rally,1,10.0,F
hywy001,3,x3,Rally,1,10.0,F
hywy001,4,x4,Rally,1,10.0,F
hywy001,5,x5,Rally,1,10.0,F
hywy001,6,x6,Rally,1,10.0,F
hywy001,7,x7,Rally,1,10.0,F
hywy001,8,x8,Rally,1,10.0,F
hywy001,9,x9,Rally,0,10.0,F
hywy001,10,x10,Rally,1,10.0,F
hywy001,11,x11,Subtraction1,1,7.418666666666667,F
hywy001,12,x12,Subtraction1,1,7.418666666666667,F
hywy001,13,x13,Subtraction1,1,7.418666666666667,F
hywy001,14,x14,Division1,0,19.316666666666663,F
hywy001,15,x15,Division1,1,19.316666666666663,F
hywy001,16,x16,Division1,0,19.316666666666663,F
hywy001,17,x17,BasicGeometry,1,8.404,F
hywy001,18,x18,BasicGeometry,1,8.404,F
hywy001,19,x19,BasicGeometry,0,8.404,F
hywy001,20,x20,BasicGeometry,0,8.404,F
hywy001,21,x21,BasicGeometry,1,8.404,F
hywy001,22,x22,RainfallStatistics,1,39.931333333333335,F
hywy001,23,x23,RainfallStatistics,1,39.931333333333335,F
hywy001,24,x24,RainfallStatistics,1,39.931333333333335,F
hywy001,25,x25,MissingNumber_Subtraction,1,7.703,F
hywy001,26,x26,MissingNumber_Subtraction,1,7.703,F
hywy001,27,x27,MissingNumber_Subtraction,1,7.703,F
hywy001,28,x28,Addition2,1,9.404,F
hywy001,29,x29,Addition2,1,9.404,F
hywy001,30,x30,Addition2,1,9.404,F
hywy001,31,x31,Addition2,1,9.404,F
hywy001,32,x32,Subtraction2,1,6.54375,F
hywy001,33,x33,Subtraction2,1,6.54375,F
hywy001,34,x34,Subtraction2,1,6.54375,F
hywy001,35,x35,Subtraction2,1,6.54375,F
hywy001,36,x36,WordPuzzle,1,45.4505,F
hywy001,37,x37,WordPuzzle,0,45.4505,F
hywy001,38,x38,Subtraction3,0,4.922333333333333,F
hywy001,39,x39,Subtraction3,1,4.922333333333333,F
hywy001,40,x40,Subtraction3,1,4.922333333333333,F
hywy001,41,x41,Multiplication2,1,6.439,F
hywy001,42,x42,Multiplication2,1,6.439,F
hywy001,43,x43,Multiplication2,1,6.439,F
hywy001,44,x44,Multiplication2,1,6.439,F
hywy001,45,x45,MapDistance,0,27.509666666666668,F
hywy001,46,x46,MapDistance,0,27.509666666666668,F
hywy001,47,x47,MapDistance,1,27.509666666666668,F
hywy001,48,x48,MissingNumber_Division,0,13.37,F
hywy001,49,x49,MissingNumber_Division,1,13.37,F
hywy001,50,x50,LogicalReasoning,0,17.88675,F
hywy001,51,x51,LogicalReasoning,0,17.88675,F
hywy001,52,x52,LogicalReasoning,1,17.88675,F
hywy001,53,x53,LogicalReasoning,0,17.88675,F
hywy001,54,x54,Division3,1,12.194666666666668,F
